"Year","Trade.Flow","Reporter","Commodity.Code","Trade.Value..US..","Group"
2012,"Exports","Chile",203,5254913,"Остальные страны"
2012,"Exports","Chile",203,7309081,"Остальные страны"
2012,"Exports","Chile",203,5400315,"Остальные страны"
2012,"Exports","Chile",203,5117605,"Остальные страны"
2012,"Exports","Chile",203,4664033,"Остальные страны"
2012,"Exports","Chile",203,4158009,"Остальные страны"
2012,"Exports","Chile",203,3827669,"Остальные страны"
2012,"Exports","Chile",203,6095855,"Остальные страны"
2012,"Exports","Chile",203,4061513,"Остальные страны"
2012,"Exports","Cyprus",203,60096,"Остальные страны"
2012,"Exports","Denmark",203,18190927,"Остальные страны"
2012,"Exports","Denmark",203,11518355,"Остальные страны"
2012,"Exports","Denmark",203,13766254,"Остальные страны"
2012,"Exports","Denmark",203,21936974,"Остальные страны"
2012,"Exports","Denmark",203,14212518,"Остальные страны"
2012,"Exports","Denmark",203,9464608,"Остальные страны"
2012,"Exports","Denmark",203,10906472,"Остальные страны"
2012,"Exports","Denmark",203,14535999,"Остальные страны"
2012,"Exports","Denmark",203,16453580,"Остальные страны"
2012,"Exports","Denmark",203,15346452,"Остальные страны"
2012,"Exports","Denmark",203,10845510,"Остальные страны"
2012,"Exports","Denmark",203,8503256,"Остальные страны"
2012,"Exports","Estonia",203,123114,"Остальные страны"
2012,"Exports","Estonia",203,62774,"Остальные страны"
2012,"Exports","Estonia",203,176695,"Остальные страны"
2012,"Exports","Estonia",203,688610,"Остальные страны"
2012,"Exports","Estonia",203,641842,"Остальные страны"
2012,"Exports","Estonia",203,594785,"Остальные страны"
2012,"Exports","Estonia",203,671124,"Остальные страны"
2012,"Exports","Estonia",203,825257,"Остальные страны"
2012,"Exports","Estonia",203,599435,"Остальные страны"
2012,"Exports","Estonia",203,542196,"Остальные страны"
2012,"Exports","Estonia",203,547140,"Остальные страны"
2012,"Exports","Estonia",203,738495,"Остальные страны"
2012,"Exports","Finland",203,683810,"Остальные страны"
2012,"Exports","Finland",203,967243,"Остальные страны"
2012,"Exports","Finland",203,1283837,"Остальные страны"
2012,"Exports","Finland",203,841104,"Остальные страны"
2012,"Exports","Finland",203,571170,"Остальные страны"
2012,"Exports","Finland",203,336085,"Остальные страны"
2012,"Exports","Finland",203,394071,"Остальные страны"
2012,"Exports","Finland",203,785490,"Остальные страны"
2012,"Exports","Finland",203,1402150,"Остальные страны"
2012,"Exports","Finland",203,1025621,"Остальные страны"
2012,"Exports","Finland",203,974081,"Остальные страны"
2012,"Exports","Finland",203,606225,"Остальные страны"
2012,"Exports","France",203,3260022,"Остальные страны"
2012,"Exports","France",203,7955135,"Остальные страны"
2012,"Exports","France",203,4542834,"Остальные страны"
2012,"Exports","France",203,9969610,"Остальные страны"
2012,"Exports","France",203,2837854,"Остальные страны"
2012,"Exports","France",203,4809558,"Остальные страны"
2012,"Exports","France",203,3938717,"Остальные страны"
2012,"Exports","France",203,3328048,"Остальные страны"
2012,"Exports","France",203,8347239,"Остальные страны"
2012,"Exports","France",203,5370458,"Остальные страны"
2012,"Exports","France",203,4370487,"Остальные страны"
2012,"Exports","France",203,3796811,"Остальные страны"
2012,"Exports","Germany",203,26782273,"Остальные страны"
2012,"Exports","Germany",203,29994519,"Остальные страны"
2012,"Exports","Germany",203,28109085,"Остальные страны"
2012,"Exports","Germany",203,22651814,"Остальные страны"
2012,"Exports","Germany",203,28091771,"Остальные страны"
2012,"Exports","Germany",203,27373896,"Остальные страны"
2012,"Exports","Germany",203,25221076,"Остальные страны"
2012,"Exports","Germany",203,26482253,"Остальные страны"
2012,"Exports","Germany",203,28393798,"Остальные страны"
2012,"Exports","Germany",203,33126839,"Остальные страны"
2012,"Exports","Germany",203,33000423,"Остальные страны"
2012,"Exports","Germany",203,28142340,"Остальные страны"
2012,"Exports","Hungary",203,135244,"Остальные страны"
2012,"Exports","Hungary",203,843268,"Остальные страны"
2012,"Exports","Hungary",203,546495,"Остальные страны"
2012,"Exports","Hungary",203,747562,"Остальные страны"
2012,"Exports","Hungary",203,761841,"Остальные страны"
2012,"Exports","Hungary",203,683481,"Остальные страны"
2012,"Exports","Hungary",203,688481,"Остальные страны"
2012,"Exports","Hungary",203,1839676,"Остальные страны"
2012,"Exports","Hungary",203,2392329,"Остальные страны"
2012,"Exports","Hungary",203,3538684,"Остальные страны"
2012,"Exports","Hungary",203,2670482,"Остальные страны"
2012,"Exports","Hungary",203,952831,"Остальные страны"
2012,"Exports","Ireland",203,5147299,"Остальные страны"
2012,"Exports","Ireland",203,3649581,"Остальные страны"
2012,"Exports","Ireland",203,6379486,"Остальные страны"
2012,"Exports","Ireland",203,4654038,"Остальные страны"
2012,"Exports","Ireland",203,1177990,"Остальные страны"
2012,"Exports","Ireland",203,677055,"Остальные страны"
2012,"Exports","Ireland",203,3344891,"Остальные страны"
2012,"Exports","Ireland",203,5349323,"Остальные страны"
2012,"Exports","Ireland",203,6815499,"Остальные страны"
2012,"Exports","Ireland",203,4355046,"Остальные страны"
2012,"Exports","Ireland",203,4605382,"Остальные страны"
2012,"Exports","Ireland",203,3969384,"Остальные страны"
2012,"Exports","Italy",203,565639,"Остальные страны"
2012,"Exports","Italy",203,913739,"Остальные страны"
2012,"Exports","Italy",203,728801,"Остальные страны"
2012,"Exports","Italy",203,502920,"Остальные страны"
2012,"Exports","Italy",203,578792,"Остальные страны"
2012,"Exports","Italy",203,239535,"Остальные страны"
2012,"Exports","Italy",203,532622,"Остальные страны"
2012,"Exports","Italy",203,700402,"Остальные страны"
2012,"Exports","Italy",203,678736,"Остальные страны"
2012,"Exports","Italy",203,735224,"Остальные страны"
2012,"Exports","Italy",203,414999,"Остальные страны"
2012,"Exports","Italy",203,178185,"Остальные страны"
2012,"Exports","Lithuania",203,202915,"Остальные страны"
2012,"Exports","Lithuania",203,462517,"Остальные страны"
2012,"Exports","Lithuania",203,421793,"Остальные страны"
2012,"Exports","Lithuania",203,969746,"Остальные страны"
2012,"Exports","Lithuania",203,1237131,"Остальные страны"
2012,"Exports","Lithuania",203,1686530,"Остальные страны"
2012,"Exports","Lithuania",203,1234500,"Остальные страны"
2012,"Exports","Lithuania",203,883215,"Остальные страны"
2012,"Exports","Lithuania",203,1108014,"Остальные страны"
2012,"Exports","Lithuania",203,772882,"Остальные страны"
2012,"Exports","Lithuania",203,1175031,"Остальные страны"
2012,"Exports","Lithuania",203,854044,"Остальные страны"
2012,"Exports","Malaysia",203,21295,"Остальные страны"
2012,"Exports","Netherlands",203,1458528,"Остальные страны"
2012,"Exports","Netherlands",203,1756088,"Остальные страны"
2012,"Exports","Netherlands",203,2288047,"Остальные страны"
2012,"Exports","Netherlands",203,2560764,"Остальные страны"
2012,"Exports","Netherlands",203,2266899,"Остальные страны"
2012,"Exports","Netherlands",203,1438617,"Остальные страны"
2012,"Exports","Netherlands",203,1458865,"Остальные страны"
2012,"Exports","Netherlands",203,2119010,"Остальные страны"
2012,"Exports","Netherlands",203,2125289,"Остальные страны"
2012,"Exports","Netherlands",203,3199867,"Остальные страны"
2012,"Exports","Netherlands",203,4836543,"Остальные страны"
2012,"Exports","Netherlands",203,3711038,"Остальные страны"
2012,"Exports","Norway",203,2516,"Остальные страны"
2012,"Exports","Norway",203,422,"Остальные страны"
2012,"Exports","Norway",203,1034,"Остальные страны"
2012,"Exports","Norway",203,2315,"Остальные страны"
2012,"Exports","Norway",203,1024,"Остальные страны"
2012,"Exports","Paraguay",203,328672,"Остальные страны"
2012,"Exports","Paraguay",203,133789,"Остальные страны"
2012,"Exports","Paraguay",203,630400,"Остальные страны"
2012,"Exports","Paraguay",203,387232,"Остальные страны"
2012,"Exports","Paraguay",203,342678,"Остальные страны"
2012,"Exports","Paraguay",203,584502,"Остальные страны"
2012,"Exports","Paraguay",203,158508,"Остальные страны"
2012,"Exports","Paraguay",203,479819,"Остальные страны"
2012,"Exports","Poland",203,2490152,"Остальные страны"
2012,"Exports","Poland",203,2801906,"Остальные страны"
2012,"Exports","Poland",203,3597183,"Остальные страны"
2012,"Exports","Poland",203,3886679,"Остальные страны"
2012,"Exports","Poland",203,4109961,"Остальные страны"
2012,"Exports","Poland",203,3809425,"Остальные страны"
2012,"Exports","Poland",203,4587132,"Остальные страны"
2012,"Exports","Poland",203,5487148,"Остальные страны"
2012,"Exports","Poland",203,7295128,"Остальные страны"
2012,"Exports","Poland",203,6871666,"Остальные страны"
2012,"Exports","Poland",203,6068677,"Остальные страны"
2012,"Exports","Poland",203,4854728,"Остальные страны"
2012,"Exports","Portugal",203,149788,"Остальные страны"
2012,"Exports","Portugal",203,55052,"Остальные страны"
2012,"Exports","Portugal",203,44915,"Остальные страны"
2012,"Exports","Portugal",203,15740,"Остальные страны"
2012,"Exports","Portugal",203,52747,"Остальные страны"
2012,"Exports","Portugal",203,87582,"Остальные страны"
2012,"Exports","Serbia",203,69480,"Остальные страны"
2012,"Exports","Serbia",203,293624,"Остальные страны"
2012,"Exports","Serbia",203,83094,"Остальные страны"
2012,"Exports","Serbia",203,296229,"Остальные страны"
2012,"Exports","Serbia",203,295112,"Остальные страны"
2012,"Exports","Serbia",203,228674,"Остальные страны"
2012,"Exports","Serbia",203,904934,"Остальные страны"
2012,"Exports","Serbia",203,1531597,"Остальные страны"
2012,"Exports","Serbia",203,1288788,"Остальные страны"
2012,"Exports","Serbia",203,987764,"Остальные страны"
2012,"Exports","Serbia",203,406069,"Остальные страны"
2012,"Exports","Spain",203,23816193,"Остальные страны"
2012,"Exports","Spain",203,26239248,"Остальные страны"
2012,"Exports","Spain",203,23991157,"Остальные страны"
2012,"Exports","Spain",203,21702174,"Остальные страны"
2012,"Exports","Spain",203,14081846,"Остальные страны"
2012,"Exports","Spain",203,9916922,"Остальные страны"
2012,"Exports","Spain",203,11858503,"Остальные страны"
2012,"Exports","Spain",203,13262097,"Остальные страны"
2012,"Exports","Spain",203,19163586,"Остальные страны"
2012,"Exports","Spain",203,12949106,"Остальные страны"
2012,"Exports","Spain",203,10754897,"Остальные страны"
2012,"Exports","Spain",203,10077095,"Остальные страны"
2012,"Exports","Sweden",203,67325,"Остальные страны"
2012,"Exports","Sweden",203,242727,"Остальные страны"
2012,"Exports","Sweden",203,308217,"Остальные страны"
2012,"Exports","Sweden",203,379408,"Остальные страны"
2012,"Exports","Sweden",203,462936,"Остальные страны"
2012,"Exports","Sweden",203,93356,"Остальные страны"
2012,"Exports","Sweden",203,123061,"Остальные страны"
2012,"Exports","Sweden",203,67865,"Остальные страны"
2012,"Exports","Sweden",203,300001,"Остальные страны"
2012,"Exports","Sweden",203,271844,"Остальные страны"
2012,"Exports","Sweden",203,152666,"Остальные страны"
2012,"Exports","Sweden",203,15912,"Остальные страны"
2012,"Imports","Thailand",203,21744,"Остальные страны"
2012,"Exports","United States of America",203,8636096,"Остальные страны"
2012,"Exports","United States of America",203,14504070,"Остальные страны"
2012,"Exports","United States of America",203,21414788,"Остальные страны"
2012,"Exports","United States of America",203,29200808,"Остальные страны"
2012,"Exports","United States of America",203,32578612,"Остальные страны"
2012,"Exports","United States of America",203,28030239,"Остальные страны"
2012,"Exports","United States of America",203,22455900,"Остальные страны"
2012,"Exports","United States of America",203,14153217,"Остальные страны"
2012,"Exports","United States of America",203,23264210,"Остальные страны"
2012,"Exports","United States of America",203,33329806,"Остальные страны"
2012,"Exports","United States of America",203,26351168,"Остальные страны"
2012,"Exports","United States of America",203,1849167,"Остальные страны"
2013,"Exports","Austria",203,317410,"Остальные страны"
2013,"Exports","Austria",203,708040,"Остальные страны"
2013,"Exports","Austria",203,471980,"Остальные страны"
2013,"Exports","Austria",203,1281866,"Остальные страны"
2013,"Exports","Austria",203,3428572,"Остальные страны"
2013,"Exports","Austria",203,3114187,"Остальные страны"
2013,"Exports","Austria",203,4839796,"Остальные страны"
2013,"Exports","Austria",203,5102335,"Остальные страны"
2013,"Exports","Austria",203,2534745,"Остальные страны"
2013,"Exports","Austria",203,4624467,"Остальные страны"
2013,"Exports","Austria",203,2643903,"Остальные страны"
2013,"Exports","Austria",203,1105293,"Остальные страны"
2013,"Exports","Belgium",203,2225583,"Остальные страны"
2013,"Exports","Belgium",203,2310802,"Остальные страны"
2013,"Exports","Belgium",203,2708596,"Остальные страны"
2013,"Exports","Belgium",203,3336312,"Остальные страны"
2013,"Exports","Belgium",203,4798478,"Остальные страны"
2013,"Exports","Belgium",203,3565124,"Остальные страны"
2013,"Exports","Belgium",203,4924175,"Остальные страны"
2013,"Exports","Belgium",203,6154930,"Остальные страны"
2013,"Exports","Belgium",203,6490105,"Остальные страны"
2013,"Exports","Belgium",203,8283378,"Остальные страны"
2013,"Exports","Belgium",203,4601445,"Остальные страны"
2013,"Exports","Belgium",203,4145400,"Остальные страны"
2013,"Exports","Brazil",203,34930474,"Остальные страны"
2013,"Exports","Brazil",203,32363796,"Остальные страны"
2013,"Exports","Brazil",203,27464155,"Остальные страны"
2013,"Exports","Brazil",203,32125885,"Остальные страны"
2013,"Exports","Brazil",203,40700242,"Остальные страны"
2013,"Exports","Brazil",203,33543445,"Остальные страны"
2013,"Exports","Brazil",203,38847942,"Остальные страны"
2013,"Exports","Brazil",203,38701154,"Остальные страны"
2013,"Exports","Brazil",203,32164013,"Остальные страны"
2013,"Exports","Brazil",203,40389802,"Остальные страны"
2013,"Exports","Brazil",203,28650397,"Остальные страны"
2013,"Exports","Brazil",203,31762918,"Остальные страны"
2013,"Exports","EU-28",203,74160309,"Остальные страны"
2013,"Imports","EU-28",203,136365,"Остальные страны"
2013,"Exports","EU-28",203,80157874,"Остальные страны"
2013,"Imports","EU-28",203,85057,"Остальные страны"
2013,"Exports","EU-28",203,86250324,"Остальные страны"
2013,"Imports","EU-28",203,78383,"Остальные страны"
2013,"Exports","EU-28",203,125415693,"Остальные страны"
2013,"Exports","EU-28",203,93165280,"Остальные страны"
2013,"Imports","EU-28",203,62793,"Остальные страны"
2013,"Exports","EU-28",203,91086275,"Остальные страны"
2013,"Exports","EU-28",203,111620975,"Остальные страны"
2013,"Imports","EU-28",203,21787,"Остальные страны"
2013,"Exports","EU-28",203,154156686,"Остальные страны"
2013,"Exports","EU-28",203,136010678,"Остальные страны"
2013,"Imports","EU-28",203,101262,"Остальные страны"
2013,"Exports","EU-28",203,144910000,"Остальные страны"
2013,"Imports","EU-28",203,104769,"Остальные страны"
2013,"Exports","EU-28",203,103463986,"Остальные страны"
2013,"Exports","EU-28",203,73741228,"Остальные страны"
2013,"Exports","Canada",203,18066550,"Остальные страны"
2013,"Exports","Canada",203,22604552,"Остальные страны"
2013,"Exports","Canada",203,28319399,"Остальные страны"
2013,"Exports","Canada",203,27214584,"Остальные страны"
2013,"Exports","Canada",203,4421496,"Остальные страны"
2013,"Exports","Canada",203,7235894,"Остальные страны"
2013,"Exports","Canada",203,13349223,"Остальные страны"
2013,"Exports","Canada",203,18668050,"Остальные страны"
2013,"Exports","Canada",203,15917610,"Остальные страны"
2013,"Exports","Canada",203,27173000,"Остальные страны"
2013,"Exports","Canada",203,39434605,"Остальные страны"
2013,"Exports","Canada",203,22921952,"Остальные страны"
2013,"Exports","Chile",203,2641575,"Остальные страны"
2013,"Exports","Chile",203,4728919,"Остальные страны"
2013,"Exports","Chile",203,5489110,"Остальные страны"
2013,"Exports","Chile",203,3840542,"Остальные страны"
2013,"Exports","Chile",203,3745863,"Остальные страны"
2013,"Exports","Chile",203,2279810,"Остальные страны"
2013,"Exports","Chile",203,4183608,"Остальные страны"
2013,"Exports","Chile",203,5384480,"Остальные страны"
2013,"Exports","Chile",203,5026172,"Остальные страны"
2013,"Exports","Chile",203,7563202,"Остальные страны"
2013,"Exports","Chile",203,5321707,"Остальные страны"
2013,"Exports","Chile",203,2318867,"Остальные страны"
2013,"Exports","Croatia",203,81231,"Остальные страны"
2013,"Exports","Croatia",203,1657,"Остальные страны"
2013,"Exports","Denmark",203,12950418,"Остальные страны"
2013,"Exports","Denmark",203,15723904,"Остальные страны"
2013,"Exports","Denmark",203,17240085,"Остальные страны"
2013,"Exports","Denmark",203,28356004,"Остальные страны"
2013,"Exports","Denmark",203,19857397,"Остальные страны"
2013,"Exports","Denmark",203,22570006,"Остальные страны"
2013,"Exports","Denmark",203,21444503,"Остальные страны"
2013,"Exports","Denmark",203,34765480,"Остальные страны"
2013,"Exports","Denmark",203,22841832,"Остальные страны"
2013,"Exports","Denmark",203,32231086,"Остальные страны"
2013,"Exports","Denmark",203,19508902,"Остальные страны"
2013,"Exports","Denmark",203,17320550,"Остальные страны"
2013,"Exports","Estonia",203,148905,"Остальные страны"
2013,"Exports","Estonia",203,384900,"Остальные страны"
2013,"Exports","Estonia",203,315998,"Остальные страны"
2013,"Exports","Estonia",203,197929,"Остальные страны"
2013,"Exports","Estonia",203,459044,"Остальные страны"
2013,"Exports","Estonia",203,477336,"Остальные страны"
2013,"Exports","Estonia",203,636826,"Остальные страны"
2013,"Exports","Estonia",203,456533,"Остальные страны"
2013,"Exports","Estonia",203,369793,"Остальные страны"
2013,"Exports","Estonia",203,569715,"Остальные страны"
2013,"Exports","Estonia",203,644436,"Остальные страны"
2013,"Exports","Estonia",203,419406,"Остальные страны"
2013,"Exports","Finland",203,814581,"Остальные страны"
2013,"Exports","Finland",203,257216,"Остальные страны"
2013,"Exports","Finland",203,890077,"Остальные страны"
2013,"Exports","Finland",203,1032300,"Остальные страны"
2013,"Exports","Finland",203,1099967,"Остальные страны"
2013,"Exports","Finland",203,1146108,"Остальные страны"
2013,"Exports","Finland",203,1510426,"Остальные страны"
2013,"Exports","Finland",203,2506925,"Остальные страны"
2013,"Exports","Finland",203,1681060,"Остальные страны"
2013,"Exports","Finland",203,1637371,"Остальные страны"
2013,"Exports","Finland",203,1894703,"Остальные страны"
2013,"Exports","Finland",203,1689507,"Остальные страны"
2013,"Exports","France",203,3868349,"Остальные страны"
2013,"Imports","France",203,60089,"Остальные страны"
2013,"Exports","France",203,6135936,"Остальные страны"
2013,"Exports","France",203,3361098,"Остальные страны"
2013,"Exports","France",203,4011769,"Остальные страны"
2013,"Exports","France",203,7035283,"Остальные страны"
2013,"Imports","France",203,62727,"Остальные страны"
2013,"Exports","France",203,3180132,"Остальные страны"
2013,"Exports","France",203,8045024,"Остальные страны"
2013,"Exports","France",203,9825868,"Остальные страны"
2013,"Exports","France",203,14574668,"Остальные страны"
2013,"Exports","France",203,10098823,"Остальные страны"
2013,"Exports","France",203,8850265,"Остальные страны"
2013,"Exports","France",203,3349221,"Остальные страны"
2013,"Exports","Germany",203,22223967,"Остальные страны"
2013,"Exports","Germany",203,18503093,"Остальные страны"
2013,"Exports","Germany",203,15687132,"Остальные страны"
2013,"Exports","Germany",203,24346161,"Остальные страны"
2013,"Exports","Germany",203,24492989,"Остальные страны"
2013,"Exports","Germany",203,25748475,"Остальные страны"
2013,"Exports","Germany",203,28468076,"Остальные страны"
2013,"Exports","Germany",203,32737317,"Остальные страны"
2013,"Exports","Germany",203,37325733,"Остальные страны"
2013,"Exports","Germany",203,35460254,"Остальные страны"
2013,"Exports","Germany",203,25809923,"Остальные страны"
2013,"Exports","Germany",203,15656012,"Остальные страны"
2013,"Exports","Hungary",203,1919144,"Остальные страны"
2013,"Exports","Hungary",203,1815259,"Остальные страны"
2013,"Exports","Hungary",203,1477310,"Остальные страны"
2013,"Imports","Hungary",203,2563,"Остальные страны"
2013,"Exports","Hungary",203,3493907,"Остальные страны"
2013,"Exports","Hungary",203,3707050,"Остальные страны"
2013,"Exports","Hungary",203,3138590,"Остальные страны"
2013,"Exports","Hungary",203,4787543,"Остальные страны"
2013,"Exports","Hungary",203,6876904,"Остальные страны"
2013,"Exports","Hungary",203,8449953,"Остальные страны"
2013,"Exports","Hungary",203,8082471,"Остальные страны"
2013,"Exports","Hungary",203,5767346,"Остальные страны"
2013,"Exports","Hungary",203,4677634,"Остальные страны"
2013,"Exports","Ireland",203,3289810,"Остальные страны"
2013,"Exports","Ireland",203,2249469,"Остальные страны"
2013,"Exports","Ireland",203,3375041,"Остальные страны"
2013,"Exports","Ireland",203,7553611,"Остальные страны"
2013,"Exports","Ireland",203,9576845,"Остальные страны"
2013,"Exports","Ireland",203,5422321,"Остальные страны"
2013,"Exports","Ireland",203,10497562,"Остальные страны"
2013,"Exports","Ireland",203,10556178,"Остальные страны"
2013,"Exports","Ireland",203,8304102,"Остальные страны"
2013,"Exports","Ireland",203,5319635,"Остальные страны"
2013,"Exports","Ireland",203,5043779,"Остальные страны"
2013,"Exports","Ireland",203,5836704,"Остальные страны"
2013,"Exports","Italy",203,56487,"Остальные страны"
2013,"Exports","Italy",203,237136,"Остальные страны"
2013,"Exports","Italy",203,207904,"Остальные страны"
2013,"Exports","Italy",203,97603,"Остальные страны"
2013,"Exports","Italy",203,198910,"Остальные страны"
2013,"Exports","Italy",203,215482,"Остальные страны"
2013,"Exports","Italy",203,386815,"Остальные страны"
2013,"Exports","Italy",203,307967,"Остальные страны"
2013,"Exports","Italy",203,568104,"Остальные страны"
2013,"Exports","Italy",203,1620313,"Остальные страны"
2013,"Exports","Italy",203,1201623,"Остальные страны"
2013,"Exports","Italy",203,406757,"Остальные страны"
2013,"Exports","Latvia",203,14785,"Остальные страны"
2013,"Exports","Latvia",203,13583,"Остальные страны"
2013,"Exports","Latvia",203,15170,"Остальные страны"
2013,"Exports","Latvia",203,12542,"Остальные страны"
2013,"Exports","Lithuania",203,646252,"Остальные страны"
2013,"Imports","Lithuania",203,76489,"Остальные страны"
2013,"Exports","Lithuania",203,1621535,"Остальные страны"
2013,"Imports","Lithuania",203,85112,"Остальные страны"
2013,"Exports","Lithuania",203,2507458,"Остальные страны"
2013,"Imports","Lithuania",203,75590,"Остальные страны"
2013,"Exports","Lithuania",203,3600611,"Остальные страны"
2013,"Exports","Lithuania",203,2588055,"Остальные страны"
2013,"Exports","Lithuania",203,2704999,"Остальные страны"
2013,"Exports","Lithuania",203,1776169,"Остальные страны"
2013,"Exports","Lithuania",203,2556541,"Остальные страны"
2013,"Exports","Lithuania",203,1215316,"Остальные страны"
2013,"Exports","Lithuania",203,1281873,"Остальные страны"
2013,"Exports","Lithuania",203,1051611,"Остальные страны"
2013,"Exports","Lithuania",203,1188804,"Остальные страны"
2013,"Exports","Netherlands",203,2949678,"Остальные страны"
2013,"Exports","Netherlands",203,3809896,"Остальные страны"
2013,"Exports","Netherlands",203,4498964,"Остальные страны"
2013,"Exports","Netherlands",203,5620734,"Остальные страны"
2013,"Exports","Netherlands",203,4981550,"Остальные страны"
2013,"Exports","Netherlands",203,6978506,"Остальные страны"
2013,"Exports","Netherlands",203,8839272,"Остальные страны"
2013,"Exports","Netherlands",203,19746101,"Остальные страны"
2013,"Exports","Netherlands",203,13843053,"Остальные страны"
2013,"Exports","Netherlands",203,14399510,"Остальные страны"
2013,"Exports","Netherlands",203,10334604,"Остальные страны"
2013,"Exports","Netherlands",203,5239698,"Остальные страны"
2013,"Exports","Norway",203,1833,"Остальные страны"
2013,"Exports","Norway",203,2863,"Остальные страны"
2013,"Exports","Norway",203,660,"Остальные страны"
2013,"Exports","Norway",203,2017,"Остальные страны"
2013,"Exports","Norway",203,225,"Остальные страны"
2013,"Exports","Norway",203,532,"Остальные страны"
2013,"Exports","Norway",203,2384,"Остальные страны"
2013,"Exports","Norway",203,258,"Остальные страны"
2013,"Exports","Paraguay",203,137878,"Остальные страны"
2013,"Exports","Paraguay",203,209785,"Остальные страны"
2013,"Exports","Paraguay",203,272836,"Остальные страны"
2013,"Exports","Paraguay",203,543629,"Остальные страны"
2013,"Exports","Paraguay",203,418490,"Остальные страны"
2013,"Exports","Paraguay",203,337716,"Остальные страны"
2013,"Exports","Paraguay",203,1335858,"Остальные страны"
2013,"Exports","Paraguay",203,1458119,"Остальные страны"
2013,"Exports","Paraguay",203,651769,"Остальные страны"
2013,"Exports","Paraguay",203,879032,"Остальные страны"
2013,"Exports","Paraguay",203,169355,"Остальные страны"
2013,"Exports","Paraguay",203,333079,"Остальные страны"
2013,"Exports","Poland",203,3637977,"Остальные страны"
2013,"Exports","Poland",203,5422574,"Остальные страны"
2013,"Exports","Poland",203,6778853,"Остальные страны"
2013,"Exports","Poland",203,7067743,"Остальные страны"
2013,"Exports","Poland",203,9765275,"Остальные страны"
2013,"Exports","Poland",203,10825383,"Остальные страны"
2013,"Exports","Poland",203,12870281,"Остальные страны"
2013,"Exports","Poland",203,19004301,"Остальные страны"
2013,"Exports","Poland",203,13839727,"Остальные страны"
2013,"Exports","Poland",203,18030374,"Остальные страны"
2013,"Exports","Poland",203,13552494,"Остальные страны"
2013,"Exports","Poland",203,11570472,"Остальные страны"
2013,"Exports","Portugal",203,103177,"Остальные страны"
2013,"Exports","Portugal",203,336263,"Остальные страны"
2013,"Exports","Portugal",203,486328,"Остальные страны"
2013,"Exports","Portugal",203,587086,"Остальные страны"
2013,"Exports","Portugal",203,1243712,"Остальные страны"
2013,"Exports","Portugal",203,1189020,"Остальные страны"
2013,"Exports","Portugal",203,1066386,"Остальные страны"
2013,"Exports","Portugal",203,1237392,"Остальные страны"
2013,"Exports","Portugal",203,1100437,"Остальные страны"
2013,"Exports","Portugal",203,839405,"Остальные страны"
2013,"Exports","Portugal",203,567056,"Остальные страны"
2013,"Exports","Portugal",203,200094,"Остальные страны"
2013,"Exports","Serbia",203,75570,"Остальные страны"
2013,"Exports","Serbia",203,183930,"Остальные страны"
2013,"Exports","Serbia",203,90968,"Остальные страны"
2013,"Exports","Serbia",203,91605,"Остальные страны"
2013,"Exports","Serbia",203,68062,"Остальные страны"
2013,"Exports","Spain",203,19007067,"Остальные страны"
2013,"Exports","Spain",203,20537861,"Остальные страны"
2013,"Exports","Spain",203,26558707,"Остальные страны"
2013,"Exports","Spain",203,34437303,"Остальные страны"
2013,"Exports","Spain",203,175619,"Остальные страны"
2013,"Exports","Spain",203,635095,"Остальные страны"
2013,"Exports","Spain",203,588101,"Остальные страны"
2013,"Exports","Spain",203,1006679,"Остальные страны"
2013,"Exports","Spain",203,1473217,"Остальные страны"
2013,"Exports","Spain",203,449956,"Остальные страны"
2013,"Exports","Spain",203,285613,"Остальные страны"
2013,"Exports","Spain",203,60406,"Остальные страны"
2013,"Exports","Sweden",203,25428,"Остальные страны"
2013,"Exports","Sweden",203,10048,"Остальные страны"
2013,"Exports","Sweden",203,84062,"Остальные страны"
2013,"Exports","Sweden",203,61810,"Остальные страны"
2013,"Exports","Sweden",203,528500,"Остальные страны"
2013,"Exports","Sweden",203,936941,"Остальные страны"
2013,"Exports","Sweden",203,966360,"Остальные страны"
2013,"Exports","Sweden",203,1127796,"Остальные страны"
2013,"Exports","Sweden",203,1551176,"Остальные страны"
2013,"Exports","Sweden",203,518331,"Остальные страны"
2013,"Exports","United States of America",203,9043808,"Остальные страны"
2013,"Exports","United States of America",203,6640640,"Остальные страны"
2013,"Exports","United States of America",203,337064,"Остальные страны"
2013,"Exports","United States of America",203,29972,"Остальные страны"
2014,"Exports","Austria",203,948916,"Остальные страны"
2014,"Exports","Belgium",203,2374727,"Остальные страны"
2014,"Imports","Belgium",203,70077,"Остальные страны"
2014,"Exports","Brazil",203,36104161,"Остальные страны"
2014,"Exports","Brazil",203,34594817,"Остальные страны"
2014,"Exports","Brazil",203,41634239,"Остальные страны"
2014,"Exports","Brazil",203,48581342,"Остальные страны"
2014,"Exports","Brazil",203,62977246,"Остальные страны"
2014,"Exports","Brazil",203,111891610,"Остальные страны"
2014,"Exports","Brazil",203,67817723,"Остальные страны"
2014,"Exports","Brazil",203,70591319,"Остальные страны"
2014,"Exports","Brazil",203,87797542,"Остальные страны"
2014,"Exports","Brazil",203,119946969,"Остальные страны"
2014,"Exports","Brazil",203,83063683,"Остальные страны"
2014,"Exports","Brazil",203,44476762,"Остальные страны"
2014,"Exports","EU-28",203,55484927,"Остальные страны"
